quadrant,box,grid_id,ternary_group
Q1,"(11361, 9880, 11585, 10104)",50_44,Non-Tumor
Q1,"(11361, 9656, 11585, 9880)",50_43,Non-Tumor
Q1,"(11361, 9432, 11585, 9656)",50_42,Non-Tumor
Q1,"(11361, 9208, 11585, 9432)",50_41,Non-Tumor
Q1,"(11361, 8984, 11585, 9208)",50_40,Non-Tumor
Q1,"(11361, 8760, 11585, 8984)",50_39,Non-Tumor
Q1,"(11361, 8536, 11585, 8760)",50_38,Empty
Q1,"(11361, 8312, 11585, 8536)",50_37,Non-Tumor
Q1,"(11361, 8088, 11585, 8312)",50_36,Non-Tumor
Q1,"(11361, 7864, 11585, 8088)",50_35,Tumor
Q1,"(11361, 7640, 11585, 7864)",50_34,Non-Tumor
Q1,"(11361, 7416, 11585, 7640)",50_33,Non-Tumor
Q1,"(11361, 7192, 11585, 7416)",50_32,Non-Tumor
Q1,"(11361, 6968, 11585, 7192)",50_31,Non-Tumor
Q1,"(11361, 6744, 11585, 6968)",50_30,Non-Tumor
Q1,"(11137, 11896, 11361, 12120)",49_53,Non-Tumor
Q1,"(11137, 11672, 11361, 11896)",49_52,Non-Tumor
Q1,"(11137, 11448, 11361, 11672)",49_51,Non-Tumor
Q1,"(11137, 11224, 11361, 11448)",49_50,Non-Tumor
Q1,"(11137, 11000, 11361, 11224)",49_49,Non-Tumor
Q1,"(11137, 10776, 11361, 11000)",49_48,Empty
Q1,"(11137, 10552, 11361, 10776)",49_47,Non-Tumor
Q1,"(11137, 10328, 11361, 10552)",49_46,Non-Tumor
Q1,"(11137, 10104, 11361, 10328)",49_45,Non-Tumor
Q1,"(11137, 9880, 11361, 10104)",49_44,Non-Tumor
Q1,"(11137, 9656, 11361, 9880)",49_43,Non-Tumor
Q1,"(11137, 9432, 11361, 9656)",49_42,Non-Tumor
Q1,"(11137, 9208, 11361, 9432)",49_41,Non-Tumor
Q1,"(11137, 8984, 11361, 9208)",49_40,Non-Tumor
Q1,"(11137, 8760, 11361, 8984)",49_39,Non-Tumor
Q1,"(11137, 8536, 11361, 8760)",49_38,Non-Tumor
Q1,"(11137, 8312, 11361, 8536)",49_37,Non-Tumor
Q1,"(11137, 8088, 11361, 8312)",49_36,Non-Tumor
Q1,"(11137, 7864, 11361, 8088)",49_35,Empty
Q1,"(11137, 7640, 11361, 7864)",49_34,Non-Tumor
Q1,"(11137, 7416, 11361, 7640)",49_33,Non-Tumor
Q1,"(11137, 7192, 11361, 7416)",49_32,Empty
Q1,"(11137, 6968, 11361, 7192)",49_31,Non-Tumor
Q1,"(11137, 6744, 11361, 6968)",49_30,Non-Tumor
Q1,"(10913, 11896, 11137, 12120)",48_53,Non-Tumor
Q1,"(10913, 11672, 11137, 11896)",48_52,Non-Tumor
Q1,"(10913, 11448, 11137, 11672)",48_51,Non-Tumor
Q1,"(10913, 11224, 11137, 11448)",48_50,Non-Tumor
Q1,"(10913, 11000, 11137, 11224)",48_49,Empty
Q1,"(10913, 10776, 11137, 11000)",48_48,Empty
Q1,"(10913, 10552, 11137, 10776)",48_47,Empty
Q1,"(10913, 10328, 11137, 10552)",48_46,Non-Tumor
Q1,"(10913, 10104, 11137, 10328)",48_45,Non-Tumor
Q1,"(10913, 9880, 11137, 10104)",48_44,Non-Tumor
Q1,"(10913, 9656, 11137, 9880)",48_43,Non-Tumor
Q1,"(10913, 9432, 11137, 9656)",48_42,Non-Tumor
Q1,"(10913, 9208, 11137, 9432)",48_41,Non-Tumor
Q1,"(10913, 8984, 11137, 9208)",48_40,Non-Tumor
Q1,"(10913, 8760, 11137, 8984)",48_39,Non-Tumor
Q1,"(10913, 8536, 11137, 8760)",48_38,Empty
Q1,"(10913, 8312, 11137, 8536)",48_37,Non-Tumor
Q1,"(10913, 8088, 11137, 8312)",48_36,Non-Tumor
Q1,"(10913, 7864, 11137, 8088)",48_35,Empty
Q1,"(10913, 7640, 11137, 7864)",48_34,Non-Tumor
Q1,"(10913, 7416, 11137, 7640)",48_33,Empty
Q1,"(10913, 7192, 11137, 7416)",48_32,Non-Tumor
Q1,"(10913, 6968, 11137, 7192)",48_31,Empty
Q1,"(10913, 6744, 11137, 6968)",48_30,Non-Tumor
Q1,"(10689, 11896, 10913, 12120)",47_53,Non-Tumor
Q1,"(10689, 11672, 10913, 11896)",47_52,Non-Tumor
Q1,"(10689, 11448, 10913, 11672)",47_51,Non-Tumor
Q1,"(10689, 11224, 10913, 11448)",47_50,Empty
Q1,"(10689, 11000, 10913, 11224)",47_49,Empty
Q1,"(10689, 10776, 10913, 11000)",47_48,Non-Tumor
Q1,"(10689, 10552, 10913, 10776)",47_47,Non-Tumor
Q1,"(10689, 10328, 10913, 10552)",47_46,Non-Tumor
Q1,"(10689, 10104, 10913, 10328)",47_45,Empty
Q1,"(10689, 9880, 10913, 10104)",47_44,Non-Tumor
Q1,"(10689, 9656, 10913, 9880)",47_43,Non-Tumor
Q1,"(10689, 9432, 10913, 9656)",47_42,Non-Tumor
Q1,"(10689, 9208, 10913, 9432)",47_41,Non-Tumor
Q1,"(10689, 8760, 10913, 8984)",47_39,Non-Tumor
Q1,"(10689, 8536, 10913, 8760)",47_38,Non-Tumor
Q1,"(10689, 8312, 10913, 8536)",47_37,Non-Tumor
Q1,"(10689, 8088, 10913, 8312)",47_36,Non-Tumor
Q1,"(10689, 7864, 10913, 8088)",47_35,Non-Tumor
Q1,"(10689, 7640, 10913, 7864)",47_34,Empty
Q1,"(10689, 7416, 10913, 7640)",47_33,Non-Tumor
Q1,"(10689, 7192, 10913, 7416)",47_32,Non-Tumor
Q1,"(10689, 6968, 10913, 7192)",47_31,Non-Tumor
Q1,"(10689, 6744, 10913, 6968)",47_30,Non-Tumor
Q1,"(10465, 11896, 10689, 12120)",46_53,Tumor
Q1,"(10465, 11672, 10689, 11896)",46_52,Non-Tumor
Q1,"(10465, 11448, 10689, 11672)",46_51,Non-Tumor
Q1,"(10465, 11224, 10689, 11448)",46_50,Empty
Q1,"(10465, 11000, 10689, 11224)",46_49,Non-Tumor
Q1,"(10465, 10776, 10689, 11000)",46_48,Non-Tumor
Q1,"(10465, 10552, 10689, 10776)",46_47,Non-Tumor
Q1,"(10465, 10328, 10689, 10552)",46_46,Empty
Q1,"(10465, 10104, 10689, 10328)",46_45,Non-Tumor
Q1,"(10465, 9880, 10689, 10104)",46_44,Empty
Q1,"(10465, 9656, 10689, 9880)",46_43,Non-Tumor
Q1,"(10465, 9432, 10689, 9656)",46_42,Tumor
Q1,"(10465, 9208, 10689, 9432)",46_41,Tumor
Q1,"(10465, 8984, 10689, 9208)",46_40,Tumor
Q1,"(10465, 8760, 10689, 8984)",46_39,Tumor
Q1,"(10465, 8536, 10689, 8760)",46_38,Non-Tumor
Q1,"(10465, 8312, 10689, 8536)",46_37,Non-Tumor
Q1,"(10465, 8088, 10689, 8312)",46_36,Non-Tumor
Q1,"(10465, 7864, 10689, 8088)",46_35,Non-Tumor
Q1,"(10465, 7640, 10689, 7864)",46_34,Empty
Q1,"(10465, 7416, 10689, 7640)",46_33,Empty
Q1,"(10465, 7192, 10689, 7416)",46_32,Non-Tumor
Q1,"(10465, 6968, 10689, 7192)",46_31,Empty
Q1,"(10465, 6744, 10689, 6968)",46_30,Empty
Q1,"(10241, 11896, 10465, 12120)",45_53,Tumor
Q1,"(10241, 11672, 10465, 11896)",45_52,Tumor
Q1,"(10241, 11448, 10465, 11672)",45_51,Tumor
Q1,"(10241, 11224, 10465, 11448)",45_50,Non-Tumor
Q1,"(10241, 11000, 10465, 11224)",45_49,Empty
Q1,"(10241, 10776, 10465, 11000)",45_48,Non-Tumor
Q1,"(10241, 10552, 10465, 10776)",45_47,Non-Tumor
Q1,"(10241, 10328, 10465, 10552)",45_46,Non-Tumor
Q1,"(10241, 10104, 10465, 10328)",45_45,Empty
Q1,"(10241, 9880, 10465, 10104)",45_44,Empty
Q1,"(10241, 9656, 10465, 9880)",45_43,Non-Tumor
Q1,"(10241, 9432, 10465, 9656)",45_42,Tumor
Q1,"(10241, 9208, 10465, 9432)",45_41,Tumor
Q1,"(10241, 8984, 10465, 9208)",45_40,Non-Tumor
Q1,"(10241, 8760, 10465, 8984)",45_39,Tumor
Q1,"(10241, 8536, 10465, 8760)",45_38,Tumor
Q1,"(10241, 8312, 10465, 8536)",45_37,Tumor
Q1,"(10241, 8088, 10465, 8312)",45_36,Tumor
Q1,"(10241, 7864, 10465, 8088)",45_35,Non-Tumor
Q1,"(10241, 7640, 10465, 7864)",45_34,Non-Tumor
Q1,"(10241, 7416, 10465, 7640)",45_33,Empty
Q1,"(10241, 7192, 10465, 7416)",45_32,Non-Tumor
Q1,"(10241, 6968, 10465, 7192)",45_31,Empty
Q1,"(10241, 6744, 10465, 6968)",45_30,Non-Tumor
Q1,"(10017, 11896, 10241, 12120)",44_53,Tumor
Q1,"(10017, 11672, 10241, 11896)",44_52,Tumor
Q1,"(10017, 11448, 10241, 11672)",44_51,Non-Tumor
Q1,"(10017, 11224, 10241, 11448)",44_50,Non-Tumor
Q1,"(10017, 11000, 10241, 11224)",44_49,Empty
Q1,"(10017, 10776, 10241, 11000)",44_48,Empty
Q1,"(10017, 10552, 10241, 10776)",44_47,Empty
Q1,"(10017, 10328, 10241, 10552)",44_46,Non-Tumor
Q1,"(10017, 10104, 10241, 10328)",44_45,Non-Tumor
Q1,"(10017, 9880, 10241, 10104)",44_44,Non-Tumor
Q1,"(10017, 9656, 10241, 9880)",44_43,Non-Tumor
Q1,"(10017, 9432, 10241, 9656)",44_42,Tumor
Q1,"(10017, 9208, 10241, 9432)",44_41,Tumor
Q1,"(10017, 8984, 10241, 9208)",44_40,Tumor
Q1,"(10017, 8760, 10241, 8984)",44_39,Tumor
Q1,"(10017, 8536, 10241, 8760)",44_38,Tumor
Q1,"(10017, 8312, 10241, 8536)",44_37,Tumor
Q1,"(10017, 8088, 10241, 8312)",44_36,Tumor
Q1,"(10017, 7864, 10241, 8088)",44_35,Tumor
Q1,"(10017, 7640, 10241, 7864)",44_34,Tumor
Q1,"(10017, 7416, 10241, 7640)",44_33,Non-Tumor
Q1,"(10017, 7192, 10241, 7416)",44_32,Non-Tumor
Q1,"(10017, 6968, 10241, 7192)",44_31,Non-Tumor
Q1,"(10017, 6744, 10241, 6968)",44_30,Non-Tumor
Q1,"(9793, 11896, 10017, 12120)",43_53,Tumor
Q1,"(9793, 11672, 10017, 11896)",43_52,Tumor
Q1,"(9793, 11448, 10017, 11672)",43_51,Non-Tumor
Q1,"(9793, 11224, 10017, 11448)",43_50,Non-Tumor
Q1,"(9793, 11000, 10017, 11224)",43_49,Empty
Q1,"(9793, 10776, 10017, 11000)",43_48,Non-Tumor
Q1,"(9793, 10552, 10017, 10776)",43_47,Non-Tumor
Q1,"(9793, 10328, 10017, 10552)",43_46,Non-Tumor
Q1,"(9793, 10104, 10017, 10328)",43_45,Non-Tumor
Q1,"(9793, 9880, 10017, 10104)",43_44,Empty
Q1,"(9793, 9656, 10017, 9880)",43_43,Tumor
Q1,"(9793, 9432, 10017, 9656)",43_42,Tumor
Q1,"(9793, 9208, 10017, 9432)",43_41,Tumor
Q1,"(9793, 8984, 10017, 9208)",43_40,Tumor
Q1,"(9793, 8760, 10017, 8984)",43_39,Tumor
Q1,"(9793, 8536, 10017, 8760)",43_38,Tumor
Q1,"(9793, 8312, 10017, 8536)",43_37,Tumor
Q1,"(9793, 8088, 10017, 8312)",43_36,Tumor
Q1,"(9793, 7864, 10017, 8088)",43_35,Tumor
Q1,"(9793, 7640, 10017, 7864)",43_34,Tumor
Q1,"(9793, 7416, 10017, 7640)",43_33,Non-Tumor
Q1,"(9793, 7192, 10017, 7416)",43_32,Non-Tumor
Q1,"(9793, 6968, 10017, 7192)",43_31,Non-Tumor
Q1,"(9793, 6744, 10017, 6968)",43_30,Empty
Q1,"(9569, 11896, 9793, 12120)",42_53,Tumor
Q1,"(9569, 11672, 9793, 11896)",42_52,Tumor
Q1,"(9569, 11448, 9793, 11672)",42_51,Non-Tumor
Q1,"(9569, 11224, 9793, 11448)",42_50,Empty
Q1,"(9569, 11000, 9793, 11224)",42_49,Non-Tumor
Q1,"(9569, 10776, 9793, 11000)",42_48,Non-Tumor
Q1,"(9569, 10552, 9793, 10776)",42_47,Non-Tumor
Q1,"(9569, 10328, 9793, 10552)",42_46,Empty
Q1,"(9569, 10104, 9793, 10328)",42_45,Non-Tumor
Q1,"(9569, 9880, 9793, 10104)",42_44,Empty
Q1,"(9569, 9656, 9793, 9880)",42_43,Tumor
Q1,"(9569, 9432, 9793, 9656)",42_42,Tumor
Q1,"(9569, 9208, 9793, 9432)",42_41,Tumor
Q1,"(9569, 8984, 9793, 9208)",42_40,Tumor
Q1,"(9569, 8760, 9793, 8984)",42_39,Tumor
Q1,"(9569, 8536, 9793, 8760)",42_38,Tumor
Q1,"(9569, 8312, 9793, 8536)",42_37,Tumor
Q1,"(9569, 8088, 9793, 8312)",42_36,Tumor
Q1,"(9569, 7864, 9793, 8088)",42_35,Tumor
Q1,"(9569, 7640, 9793, 7864)",42_34,Non-Tumor
Q1,"(9569, 7416, 9793, 7640)",42_33,Non-Tumor
Q1,"(9569, 7192, 9793, 7416)",42_32,Non-Tumor
Q1,"(9569, 6968, 9793, 7192)",42_31,Non-Tumor
Q1,"(9569, 6744, 9793, 6968)",42_30,Non-Tumor
Q1,"(9345, 11896, 9569, 12120)",41_53,Tumor
Q1,"(9345, 11672, 9569, 11896)",41_52,Tumor
Q1,"(9345, 11448, 9569, 11672)",41_51,Non-Tumor
Q1,"(9345, 11224, 9569, 11448)",41_50,Tumor
Q1,"(9345, 11000, 9569, 11224)",41_49,Tumor
Q1,"(9345, 10776, 9569, 11000)",41_48,Non-Tumor
Q1,"(9345, 10552, 9569, 10776)",41_47,Non-Tumor
Q1,"(9345, 10328, 9569, 10552)",41_46,Non-Tumor
Q1,"(9345, 10104, 9569, 10328)",41_45,Non-Tumor
Q1,"(9345, 9880, 9569, 10104)",41_44,Tumor
Q1,"(9345, 9656, 9569, 9880)",41_43,Tumor
Q1,"(9345, 9432, 9569, 9656)",41_42,Tumor
Q1,"(9345, 9208, 9569, 9432)",41_41,Tumor
Q1,"(9345, 8984, 9569, 9208)",41_40,Tumor
Q1,"(9345, 8760, 9569, 8984)",41_39,Tumor
Q1,"(9345, 8536, 9569, 8760)",41_38,Tumor
Q1,"(9345, 8312, 9569, 8536)",41_37,Tumor
Q1,"(9345, 8088, 9569, 8312)",41_36,Tumor
Q1,"(9345, 7864, 9569, 8088)",41_35,Tumor
Q1,"(9345, 7640, 9569, 7864)",41_34,Tumor
Q1,"(9345, 7416, 9569, 7640)",41_33,Non-Tumor
Q1,"(9345, 7192, 9569, 7416)",41_32,Non-Tumor
Q1,"(9345, 6968, 9569, 7192)",41_31,Non-Tumor
Q1,"(9345, 6744, 9569, 6968)",41_30,Empty
Q1,"(9121, 11896, 9345, 12120)",40_53,Tumor
Q1,"(9121, 11672, 9345, 11896)",40_52,Tumor
Q1,"(9121, 11448, 9345, 11672)",40_51,Tumor
Q1,"(9121, 11224, 9345, 11448)",40_50,Tumor
Q1,"(9121, 11000, 9345, 11224)",40_49,Tumor
Q1,"(9121, 10776, 9345, 11000)",40_48,Non-Tumor
Q1,"(9121, 10552, 9345, 10776)",40_47,Tumor
Q1,"(9121, 10328, 9345, 10552)",40_46,Tumor
Q1,"(9121, 10104, 9345, 10328)",40_45,Tumor
Q1,"(9121, 9880, 9345, 10104)",40_44,Tumor
Q1,"(9121, 9656, 9345, 9880)",40_43,Tumor
Q1,"(9121, 9432, 9345, 9656)",40_42,Tumor
Q1,"(9121, 9208, 9345, 9432)",40_41,Tumor
Q1,"(9121, 8984, 9345, 9208)",40_40,Tumor
Q1,"(9121, 8760, 9345, 8984)",40_39,Tumor
Q1,"(9121, 8536, 9345, 8760)",40_38,Tumor
Q1,"(9121, 8312, 9345, 8536)",40_37,Tumor
Q1,"(9121, 8088, 9345, 8312)",40_36,Tumor
Q1,"(9121, 7864, 9345, 8088)",40_35,Tumor
Q1,"(9121, 7416, 9345, 7640)",40_33,Non-Tumor
Q1,"(9121, 7192, 9345, 7416)",40_32,Non-Tumor
Q1,"(9121, 6968, 9345, 7192)",40_31,Non-Tumor
Q1,"(9121, 6744, 9345, 6968)",40_30,Non-Tumor
Q1,"(8897, 11896, 9121, 12120)",39_53,Tumor
Q1,"(8897, 11672, 9121, 11896)",39_52,Non-Tumor
Q1,"(8897, 11448, 9121, 11672)",39_51,Non-Tumor
Q1,"(8897, 11224, 9121, 11448)",39_50,Tumor
Q1,"(8897, 11000, 9121, 11224)",39_49,Tumor
Q1,"(8897, 10776, 9121, 11000)",39_48,Non-Tumor
Q1,"(8897, 10552, 9121, 10776)",39_47,Tumor
Q1,"(8897, 10328, 9121, 10552)",39_46,Tumor
Q1,"(8897, 10104, 9121, 10328)",39_45,Tumor
Q1,"(8897, 9880, 9121, 10104)",39_44,Tumor
Q1,"(8897, 9656, 9121, 9880)",39_43,Tumor
Q1,"(8897, 9432, 9121, 9656)",39_42,Non-Tumor
Q1,"(8897, 9208, 9121, 9432)",39_41,Tumor
Q1,"(8897, 8984, 9121, 9208)",39_40,Tumor
Q1,"(8897, 8760, 9121, 8984)",39_39,Tumor
Q1,"(8897, 8536, 9121, 8760)",39_38,Tumor
Q1,"(8897, 8312, 9121, 8536)",39_37,Tumor
Q1,"(8897, 8088, 9121, 8312)",39_36,Tumor
Q1,"(8897, 7864, 9121, 8088)",39_35,Tumor
Q1,"(8897, 7640, 9121, 7864)",39_34,Empty
Q1,"(8897, 7416, 9121, 7640)",39_33,Non-Tumor
Q1,"(8897, 7192, 9121, 7416)",39_32,Non-Tumor
Q1,"(8897, 6968, 9121, 7192)",39_31,Non-Tumor
Q1,"(8897, 6744, 9121, 6968)",39_30,Non-Tumor
Q1,"(8673, 11896, 8897, 12120)",38_53,Non-Tumor
Q1,"(8673, 11672, 8897, 11896)",38_52,Tumor
Q1,"(8673, 11448, 8897, 11672)",38_51,Tumor
Q1,"(8673, 11224, 8897, 11448)",38_50,Tumor
Q1,"(8673, 11000, 8897, 11224)",38_49,Tumor
Q1,"(8673, 10776, 8897, 11000)",38_48,Tumor
Q1,"(8673, 10552, 8897, 10776)",38_47,Tumor
Q1,"(8673, 10328, 8897, 10552)",38_46,Tumor
Q1,"(8673, 10104, 8897, 10328)",38_45,Non-Tumor
Q1,"(8673, 9880, 8897, 10104)",38_44,Tumor
Q1,"(8673, 9656, 8897, 9880)",38_43,Tumor
Q1,"(8673, 9432, 8897, 9656)",38_42,Tumor
Q1,"(8673, 9208, 8897, 9432)",38_41,Tumor
Q1,"(8673, 8984, 8897, 9208)",38_40,Non-Tumor
Q1,"(8673, 8760, 8897, 8984)",38_39,Tumor
Q1,"(8673, 8536, 8897, 8760)",38_38,Tumor
Q1,"(8673, 8312, 8897, 8536)",38_37,Tumor
Q1,"(8673, 8088, 8897, 8312)",38_36,Tumor
Q1,"(8673, 7864, 8897, 8088)",38_35,Non-Tumor
Q1,"(8673, 7640, 8897, 7864)",38_34,Non-Tumor
Q1,"(8673, 7416, 8897, 7640)",38_33,Non-Tumor
Q1,"(8673, 7192, 8897, 7416)",38_32,Non-Tumor
Q1,"(8673, 6968, 8897, 7192)",38_31,Non-Tumor
Q1,"(8673, 6744, 8897, 6968)",38_30,Non-Tumor
Q1,"(8449, 11896, 8673, 12120)",37_53,Non-Tumor
Q1,"(8449, 11672, 8673, 11896)",37_52,Tumor
Q1,"(8449, 11448, 8673, 11672)",37_51,Tumor
Q1,"(8449, 11224, 8673, 11448)",37_50,Tumor
Q1,"(8449, 11000, 8673, 11224)",37_49,Tumor
Q1,"(8449, 10776, 8673, 11000)",37_48,Tumor
Q1,"(8449, 10552, 8673, 10776)",37_47,Tumor
Q1,"(8449, 10328, 8673, 10552)",37_46,Tumor
Q1,"(8449, 10104, 8673, 10328)",37_45,Tumor
Q1,"(8449, 9880, 8673, 10104)",37_44,Tumor
Q1,"(8449, 9656, 8673, 9880)",37_43,Tumor
Q1,"(8449, 9432, 8673, 9656)",37_42,Tumor
Q1,"(8449, 9208, 8673, 9432)",37_41,Tumor
Q1,"(8449, 8984, 8673, 9208)",37_40,Tumor
Q1,"(8449, 8760, 8673, 8984)",37_39,Tumor
Q1,"(8449, 8536, 8673, 8760)",37_38,Tumor
Q1,"(8449, 8312, 8673, 8536)",37_37,Tumor
Q1,"(8449, 8088, 8673, 8312)",37_36,Non-Tumor
Q1,"(8449, 7864, 8673, 8088)",37_35,Non-Tumor
Q1,"(8449, 7640, 8673, 7864)",37_34,Non-Tumor
Q1,"(8449, 7416, 8673, 7640)",37_33,Non-Tumor
Q1,"(8449, 7192, 8673, 7416)",37_32,Non-Tumor
Q1,"(8449, 6968, 8673, 7192)",37_31,Non-Tumor
Q1,"(8449, 6744, 8673, 6968)",37_30,Non-Tumor
Q1,"(8225, 11896, 8449, 12120)",36_53,Tumor
Q1,"(8225, 11672, 8449, 11896)",36_52,Tumor
Q1,"(8225, 11448, 8449, 11672)",36_51,Tumor
Q1,"(8225, 11224, 8449, 11448)",36_50,Tumor
Q1,"(8225, 11000, 8449, 11224)",36_49,Tumor
Q1,"(8225, 10776, 8449, 11000)",36_48,Tumor
Q1,"(8225, 10552, 8449, 10776)",36_47,Non-Tumor
Q1,"(8225, 10328, 8449, 10552)",36_46,Tumor
Q1,"(8225, 10104, 8449, 10328)",36_45,Tumor
Q1,"(8225, 9880, 8449, 10104)",36_44,Tumor
Q1,"(8225, 9656, 8449, 9880)",36_43,Tumor
Q1,"(8225, 9432, 8449, 9656)",36_42,Tumor
Q1,"(8225, 9208, 8449, 9432)",36_41,Tumor
Q1,"(8225, 8984, 8449, 9208)",36_40,Tumor
Q1,"(8225, 8760, 8449, 8984)",36_39,Tumor
Q1,"(8225, 8536, 8449, 8760)",36_38,Tumor
Q1,"(8225, 8312, 8449, 8536)",36_37,Non-Tumor
Q1,"(8225, 8088, 8449, 8312)",36_36,Non-Tumor
Q1,"(8225, 7864, 8449, 8088)",36_35,Non-Tumor
Q1,"(8225, 7640, 8449, 7864)",36_34,Non-Tumor
Q1,"(8225, 7416, 8449, 7640)",36_33,Non-Tumor
Q1,"(8225, 7192, 8449, 7416)",36_32,Tumor
Q1,"(8225, 6968, 8449, 7192)",36_31,Tumor
Q1,"(8225, 6744, 8449, 6968)",36_30,Tumor
Q1,"(8001, 11896, 8225, 12120)",35_53,Tumor
Q1,"(8001, 11672, 8225, 11896)",35_52,Non-Tumor
Q1,"(8001, 11448, 8225, 11672)",35_51,Tumor
Q1,"(8001, 11224, 8225, 11448)",35_50,Tumor
Q1,"(8001, 11000, 8225, 11224)",35_49,Tumor
Q1,"(8001, 10776, 8225, 11000)",35_48,Tumor
Q1,"(8001, 10552, 8225, 10776)",35_47,Tumor
Q1,"(8001, 10328, 8225, 10552)",35_46,Tumor
Q1,"(8001, 10104, 8225, 10328)",35_45,Tumor
Q1,"(8001, 9880, 8225, 10104)",35_44,Tumor
Q1,"(8001, 9656, 8225, 9880)",35_43,Tumor
Q1,"(8001, 9432, 8225, 9656)",35_42,Tumor
Q1,"(8001, 9208, 8225, 9432)",35_41,Tumor
Q1,"(8001, 8984, 8225, 9208)",35_40,Tumor
Q1,"(8001, 8760, 8225, 8984)",35_39,Tumor
Q1,"(8001, 8536, 8225, 8760)",35_38,Non-Tumor
Q1,"(8001, 8312, 8225, 8536)",35_37,Non-Tumor
Q1,"(8001, 8088, 8225, 8312)",35_36,Non-Tumor
Q1,"(8001, 7864, 8225, 8088)",35_35,Non-Tumor
Q1,"(8001, 7640, 8225, 7864)",35_34,Non-Tumor
Q1,"(8001, 7416, 8225, 7640)",35_33,Tumor
Q1,"(8001, 7192, 8225, 7416)",35_32,Tumor
Q1,"(8001, 6968, 8225, 7192)",35_31,Tumor
Q1,"(8001, 6744, 8225, 6968)",35_30,Tumor
Q1,"(7777, 11896, 8001, 12120)",34_53,Tumor
Q1,"(7777, 11672, 8001, 11896)",34_52,Tumor
Q1,"(7777, 11448, 8001, 11672)",34_51,Tumor
Q1,"(7777, 11224, 8001, 11448)",34_50,Tumor
Q1,"(7777, 11000, 8001, 11224)",34_49,Tumor
Q1,"(7777, 10776, 8001, 11000)",34_48,Tumor
Q1,"(7777, 10552, 8001, 10776)",34_47,Tumor
Q1,"(7777, 10328, 8001, 10552)",34_46,Tumor
Q1,"(7777, 10104, 8001, 10328)",34_45,Tumor
Q1,"(7777, 9880, 8001, 10104)",34_44,Tumor
Q1,"(7777, 9656, 8001, 9880)",34_43,Tumor
Q1,"(7777, 9432, 8001, 9656)",34_42,Tumor
Q1,"(7777, 9208, 8001, 9432)",34_41,Tumor
Q1,"(7777, 8984, 8001, 9208)",34_40,Tumor
Q1,"(7777, 8760, 8001, 8984)",34_39,Tumor
Q1,"(7777, 8536, 8001, 8760)",34_38,Tumor
Q1,"(7777, 8312, 8001, 8536)",34_37,Tumor
Q1,"(7777, 8088, 8001, 8312)",34_36,Non-Tumor
Q1,"(7777, 7864, 8001, 8088)",34_35,Non-Tumor
Q1,"(7777, 7640, 8001, 7864)",34_34,Tumor
Q1,"(7777, 7416, 8001, 7640)",34_33,Tumor
Q1,"(7777, 7192, 8001, 7416)",34_32,Tumor
Q1,"(7777, 6968, 8001, 7192)",34_31,Tumor
Q1,"(7777, 6744, 8001, 6968)",34_30,Tumor
Q1,"(7553, 11896, 7777, 12120)",33_53,Tumor
Q1,"(7553, 11672, 7777, 11896)",33_52,Tumor
Q1,"(7553, 11448, 7777, 11672)",33_51,Tumor
Q1,"(7553, 11224, 7777, 11448)",33_50,Tumor
Q1,"(7553, 11000, 7777, 11224)",33_49,Tumor
Q1,"(7553, 10776, 7777, 11000)",33_48,Tumor
Q1,"(7553, 10552, 7777, 10776)",33_47,Tumor
Q1,"(7553, 10328, 7777, 10552)",33_46,Tumor
Q1,"(7553, 10104, 7777, 10328)",33_45,Tumor
Q1,"(7553, 9880, 7777, 10104)",33_44,Tumor
Q1,"(7553, 9656, 7777, 9880)",33_43,Tumor
Q1,"(7553, 9432, 7777, 9656)",33_42,Tumor
Q1,"(7553, 9208, 7777, 9432)",33_41,Non-Tumor
Q1,"(7553, 8984, 7777, 9208)",33_40,Tumor
Q1,"(7553, 8760, 7777, 8984)",33_39,Non-Tumor
Q1,"(7553, 8536, 7777, 8760)",33_38,Non-Tumor
Q1,"(7553, 8312, 7777, 8536)",33_37,Non-Tumor
Q1,"(7553, 8088, 7777, 8312)",33_36,Tumor
Q1,"(7553, 7864, 7777, 8088)",33_35,Non-Tumor
Q1,"(7553, 7640, 7777, 7864)",33_34,Tumor
Q1,"(7553, 7416, 7777, 7640)",33_33,Tumor
Q1,"(7553, 7192, 7777, 7416)",33_32,Tumor
Q1,"(7553, 6968, 7777, 7192)",33_31,Tumor
Q1,"(7553, 6744, 7777, 6968)",33_30,Tumor
Q1,"(7329, 11896, 7553, 12120)",32_53,Tumor
Q1,"(7329, 11672, 7553, 11896)",32_52,Tumor
Q1,"(7329, 11448, 7553, 11672)",32_51,Tumor
Q1,"(7329, 11224, 7553, 11448)",32_50,Tumor
Q1,"(7329, 11000, 7553, 11224)",32_49,Tumor
Q1,"(7329, 10776, 7553, 11000)",32_48,Tumor
Q1,"(7329, 10552, 7553, 10776)",32_47,Tumor
Q1,"(7329, 10328, 7553, 10552)",32_46,Tumor
Q1,"(7329, 10104, 7553, 10328)",32_45,Tumor
Q1,"(7329, 9880, 7553, 10104)",32_44,Non-Tumor
Q1,"(7329, 9656, 7553, 9880)",32_43,Non-Tumor
Q1,"(7329, 9432, 7553, 9656)",32_42,Tumor
Q1,"(7329, 9208, 7553, 9432)",32_41,Tumor
